,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
10,2,Afternoon Run,12082.2,3557,4715,108.4,Run,Run,0.0,8766840561,2023-03-23T22:54:43Z,2023-03-23T17:54:43Z,(GMT-06:00) America/Chicago,-18000.0,,,,3,37,2,2,0,False,False,False,False,everyone,False,g12675441,"[30.281552961096168, -97.73593462072313]","[30.280482256785035, -97.7364348527044]",3.397,6.202,True,162.3,183.0,False,True,194.4,154.2,9408640055.0,9408640055,D6346FB9-E20C-4981-AB21-AF715D39FB08.fit,False,0,0,False,83.0,50715143,1,a8766840561,ujywDr`psQKj@SjEETQPOFa@Hq@HaDGsBQa@KUKEGC]I^IFMDiADyBCkDSmJa@aBOgAEi@Gm@OYIKKCYHoC?}CDy@ZqC@yAP_DOuIFiARoAR{@Xm@f@o@tAuARYN[tAeEhAuCH_@R{Af@eCh@gBr@wBbA{Bn@uAxC{EtBsBHYh@qAL}@Tm@?]AW]iBg@uFMgBAIGAMDi@MaDcBYKe@WsDyBqBqAuAq@aFwCm@Wu@e@u@_@wAaAmAk@uBmAgBaAg@]q@k@gAo@y@[gBcAc@Wg@a@mAs@_@OgAW_BWiBCs@FU@eAOWMy@aAUS_CkAMMMSM]Kg@AaAGq@Cw@Gy@Fc@?_@[mCMqBAa@@SPi@@GCKUUIOCK@KDSr@gBP]LML?\N\BPDf@`@RHNAHCXYL]ASO]]s@ES@YJ]f@g@DKBc@JOFCFAJ?NFPNHR?^]dAAVFTf@`@HPBb@Il@@PPPVJlABZHRJLLHb@@b@GX_@`@QH]@m@IUA[LSR[dAKNIF[H[DmADm@TOL]b@qAz@Y`@k@n@i@Za@ZwA`Bi@t@uAbCM^a@t@g@pAq@pBw@~AMl@k@pAc@nAgAdCG\eAdB]Z}BtA{@X]Po@LoADGBM^H`@D`BInAETo@hAOZAHHf@u@~BoAfDAHDd@x@t@pBpAdDbB~@j@lAp@pBn@^AHKHEz@PPEt@wBXk@j@s@Zq@d@m@EX]~@oAhB}@lBEPBJDFtBn@nAd@n@ZENCXHFVBpAV~APpDl@fFp@bCP|@PXNj@b@fCzBvEpDfCjBpBlBdCzBv@f@x@XPDp@Fl@Bp@AbI}AdBUv@Ed@@fBX~C^t@N~@TpC|@pBb@zCl@r@PZJHN@LCV]fBs@fESdBUfACRCN]t@IDS@aACSEi@SG@CFI|COhC?p@Dz@@`BHFJB|APpBZj@Dv@@|@C`@G`@Ov@a@\Kj@Dd@A|@Gd@?~@Lj@T\VLP\j@JZJbAL~CBPV|@B|@GlAIh@GJMJI?KIKQAQ@m@,2,,,
11,2,Afternoon Run,11299.2,3245,4309,85.8,Run,Run,0.0,8761333756,2023-03-22T22:53:14Z,2023-03-22T17:53:14Z,(GMT-06:00) America/Chicago,-18000.0,,,,13,41,0,7,0,False,False,False,False,everyone,False,g12675441,"[30.28153552673757, -97.7358790487051]","[30.2809623721987, -97.73572029545903]",3.482,6.369,True,162.2,183.0,False,True,172.6,131.6,9402864197.0,9402864197,A9A7A14E-AFE4-492F-A281-6A3124A6BCA2.fit,False,3,0,False,74.0,50715143,1,a8761333756,qjywDf`psQEACDGd@CrCIvAKTOL]He@A]LI?sCCwBW_@S_@IbCT~Cj@RHVTfAjBLPTFn@FnBDPDLD@HAJk@zCAFDHhAF~@Lt@NfKnClCx@Z?LIHMX_A\{AFKNIJARB\Jn@VjClAXTJNXn@@^Gv@BRPV`@Pn@HP?NGP[Pm@P_@NIP?HB|@n@n@XZJn@DTAFCHIFMP}@\@l@N`A^z@P`Cv@fIpB`A\v@Fl@XfAr@XHZF|@Fl@JbADTJz@h@xAj@bAf@r@JjA?\Bt@P`BRz@RdBh@ZT`@@PDrBhAvCdA`D|@tFrAH?FEEEy@a@q@I_@K]MKCMHMZQr@UzAS~@YdBs@rCMNq@d@]`@M`@WhBKPy@p@_@h@Q`@Qr@Il@Mh@yA|EQzASh@i@z@Wp@M|@ArAGv@?n@Dl@f@lB?Ru@rBq@fCQ\MLKDI@]Gs@Um@UWUk@k@i@_@eAoAECI?MJ?PLNNBJCDSEOMCGFAF@\D_@\eBl@yDDc@?{@Be@`@{BJQz@g@LQ\q@`@a@Vs@jAaEHg@AMW_@YQCI?UFu@XuAx@aCXoAT{@L{@J}ALu@Rq@d@{@\eA`@qBNmACEEAQ?_AQOAkCu@YKgAm@]OiCm@ME_@AaABe@I_@O_Am@sAe@cAi@]Cu@FIAi@[eAOgAWw@a@aCcAkCm@wK}CKAo@FWAsBSu@OeAe@UCMFIL_@lAGJOJI@Q@WEe@UWYGY?UDmAEMe@k@OMmCs@[EmAKGGQk@{@S_Bi@aCiAq@OwCe@mBs@}A_@_@GO?MLOXQB}B?aAGKCUS_BiCMIOCoACgBQeHO}@GqFUmAAaAEeCUwAYkBOy@M_@IGIAKFmEFcBFy@HQJEfAKn@Qj@[~AsAl@a@d@Sb@G|AEfDBz@HlCb@J?xBf@`@FV?fACb@EdB_@j@QvAu@bA[b@Gb@Ap@BVDVHf@Vf@b@x@hAJXBNFlBJhBDTVj@@NIrAGf@Sn@KJaAZc@@iBYSGQQIW?g@NkADWDIVMlA?,2,,,
12,2,Afternoon Run,11537.2,3564,5946,224.0,Run,Run,0.0,8755626083,2023-03-21T22:58:16Z,2023-03-21T17:58:16Z,(GMT-06:00) America/Chicago,-18000.0,,,,6,40,0,3,0,False,False,False,False,everyone,False,g12675441,"[30.280802445486188, -97.7360658813268]","[30.280548641458154, -97.73657072335482]",3.237,6.514,True,161.9,200.0,False,True,184.2,147.0,9396875954.0,9396875954,99A9CEDC-D86F-424C-8EB2-FCCDC2271AFB.fit,False,2,0,False,82.0,50715143,1,a8755626083,_fywDlapsQmBo@OCC@ITIf@UrCI\GLSPs@^]Ly@Rw@ByAEkAGIEEIGi@GOEGGA[NAHEDWHw@Jw@DoBEiCQcFS[BE@EHCRUjEC`CDnAEbCUbFEzAMvA?lBC`AWtCEt@E|ALnAS|AEfCMhCElD]zEIxFGnAAv@WvJOhBQp@WdB?PHJH?DEJ]DEFC`@RhATtAHbAJ|@PrACn@EP@lBj@`@^PJv@Lz@Hj@Ab@?PAn@]d@e@^yAVk@`AuAhAgCl@gAf@k@n@k@~@m@bAe@BCMELI?H_@bAN^?^Uv@WZHAFId@a@hAs@J_@Bg@?_@AL?vB_@zBQn@OXsApAy@nAIJGDE?AGPWf@_@|@}@^i@Va@H_@XyBH[FKBRq@~CM^OVa@\{AlBIFCC@Sf@]r@q@v@gA`@kAHm@Pq@Dc@FC?HCR_AhDKX]d@s@r@u@~@IFAEFMzAeBv@qAVw@h@{BBA@TYfAIl@Sj@U^}@`Ak@z@URG?BK\e@z@_Ab@a@LSJ]X{AV}@BC@TOd@c@rBK\MX[\oBrBMBCE?CpAgAvAgBHUZkBR_ABGDA@DCPgAtDOTi@h@q@|@o@t@P[f@o@rAsAJMTs@Pm@RmABUDIDNYx@e@~BK\Q\QXk@j@o@v@KDICEKFO|@gAhAiAPWFM^mAVwABCD?@Fc@tAWfAO^}@`Aq@`Am@l@tC_E`@sA\eAu@D@DGJURUN_@UNU`@YZKb@ITWGCaAIe@JWTa@h@c@nAQVcAt@c@Rs@TQJWTi@r@c@z@Sn@I`@IPWZ[VOJOBY@gCMeAYw@e@e@Sg@OWEWAw@Hk@CY@q@MWAaAMmBIy@U_@UGBCFG\E?EMB_@^uBLQGe@?[NgCLcE?uDNeDJiFVq@?sAJaBT_FJe@@OHwDAoBJoA?eBFqAJsENMIi@@s@VcFByAJu@C}@BwCHoDF_@JKRE|FGp@Bd@FzAd@`@Hf@F~AJl@@xAEJCFMRmBCkA@c@PoCNoFD]LM~@_@pAy@j@Sd@ErA@x@Bz@PJFLJp@dADPV|AFnAAv@b@tAFd@E|AEd@Op@I@UGGECMKQ,2,,,
13,2,Afternoon Run,11038.3,2964,4245,91.0,Run,Run,0.0,8749537231,2023-03-20T22:49:02Z,2023-03-20T17:49:02Z,(GMT-06:00) America/Chicago,-18000.0,,,,5,44,0,5,0,False,False,False,False,everyone,False,g12675441,"[30.281520187854767, -97.7358462754637]","[30.2839429769665, -97.73701102472842]",3.724,8.0,True,169.6,185.0,False,True,205.0,156.2,9390532450.0,9390532450,6B398138-5CF4-4C02-B3B5-317FD11E1FA4.fit,False,2,0,False,89.0,50715143,1,a8749537231,ojywD``psQC@CFE`@CnBGz@E`@K`@INSHiB`@YDwBOc@?i@Kg@QYY]KKKGDY|@kAKeEScC@mACsEe@{AUyAG{@KqAQCI_AL_A?gAIyAOqCGkBOqAIWG_@Sk@k@k@_@sAkA{@{@OEIBa@ZUb@s@`Ay@xAWXo@h@[FSCa@McAg@_BkAiCqAeBgAwEcCoDqBeD{Aa@i@_B{@uA_AsAs@}@m@m@Ye@I]OwCuA{Ay@wBkAuA}@cBw@cDoBoDkBqBkAmAu@i@a@I?YTGLWt@aA|Bm@fBa@~@_@bA]jA{@nBkAnDg@dAQFEA{AaAa@Qi@[{Aq@kCwAmD{Ag@Wk@]mBuAqIqF[Y}A}@}AaAOOCUFWd@oAZeAzDyKF_@j@sEN{AXiBl@aBd@gA|@mC~B_G\q@XqANg@fDaIjDeJZq@NElHVj@N`IvE~C~AhBdApAz@fBx@`B`AzC`BtAx@jAj@`E`CnAj@rCbBxAl@t@PvAf@|CrA|Aj@`@LnBd@bBTpAVbDd@bBP`APf@?`BP^F\Lj@XrE~DvCzBfC`BbC~BzDzCJDv@LbATPDPAj@Gb@O|AWd@MvBa@jCWb@Aj@@|A\tBVvB^dDbArFjA~Bl@HF?Rk@tC{@xGYbBCFKFe@FeASe@EK@IDINI|@WtICfA@t@A^FHNDJA`CT~@?`@Ef@@p@ENDDL@XA\K|AIzCO`BCrAKdBAJILkAS,2,,,
14,2,Morning Ride,30048.3,5966,6251,188.5,Ride,Ride,10.0,8741422162,2023-03-19T12:08:09Z,2023-03-19T07:08:09Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,36,0,2,0,False,False,False,False,everyone,False,,"[30.294512221589684, -97.74168661795557]","[30.29452219605446, -97.74154772982001]",5.037,10.594,True,106.6,147.0,False,True,271.8,171.6,9381979430.0,9381979430,749FD4F6-F04C-4744-9912-2A8ED2A9C39C-activity.fit,False,1,0,False,15.0,50715143,1,a8741422162,u{{wDpdqsQCpCaAZcC`BaA~BRb@o@`AiAzCm@t@iFiD}@rA]XoCqBkNqH_A]_Az@kBmAgBsAESeGaC_@^eBrG}BdFyB~GCf@}BfGQrAaAj@gARcBrAKVyB^mK@uDgAMF}Ay@CYuAMiCV{B`As@E]SAU_EoBaCyAIYgBi@uBgAe@TmBuBoA_@wC{BcFeCaAMmFhBiUr@iDVsOdC_MdAsB`ByAvBa@F}BfGYB_@l@y@ZyAZ}BDo@UoCyByCu@uJsDsBUyCy@_FQmEeAsDkBwAMeEF_B{@gDSuAy@ENsA\}@fA}Bz@q@@sBa@sAo@iB_BwBiGSUcAcEw@}@iDcB_BWaBDo@WuA{@wB_DuEk@iBCmC_AaBc@cDb@yCjCuBN{@`@{DvODRhB|@hDfALGlNbGtCfAdBh@p@BvBbA|Bz@^OfFrClD`ArBt@`K~DNQrBpALGrB|@XElFfCp@EbAr@RU|B~AlFpBx@HjBdANMpFfCrALpCeM^yDOQVcDSQr@{CEa@^}AEQuIy@cAe@mEcByB]{CCsC}@oAB{AUeAm@sA\eBtAiBx@eCQoBkASBoAiAiAsDQIsBmH]e@wEgC_EY}Aq@aCcDyAs@iHMqBcAwB[}B`@wBrBcAh@_BJu@u@gB?_FfAgA[[e@i@?cEkAKNiCqAkBa@kCmAqCg@gHgBm@h@}@`DqCxG}@lD{BxEwAlEA\yEnKmAjAeCb@k@f@yAZuArBsDpLHv@d@nAf@hAX~Ce@hBcAlBIv@yCvGkA|DR^`D~A~B`BnKrE|P`KtFpEnAjBP?~DpIxD`EbG|ChJrF`FbCjAXj@y@jAwD`AuDCWlAeC`HuRzBsFfB{FxAwCjAoDjIaTDk@rAgDbAuBV{@I[jAuBNm@hAyHKyApCsGZFt@mD|AiBtA{Cf@c@rBdE|E|BnAFhBi@hCeBdAc@bCdAdB?bCx@|C@`C^bCrAxCz@zIr@vCj@fLbE~Ct@nBfBV?j@^nBF~A[vBoAPk@fAcC@k@LQ~A{AH[lBsAdAeAtAa@dCHhDOvC]rN_CTLBTcBjEC`A{B|E?VyBrFBXrTrLlFnCVA`GnD|FlC~LjHz@Lp@Kr@WJU`DcAHS`B]x@i@bPyFfEiBJWnNsHjGtDtIrEzCjAvBvAdD|@`ChApExCpA^p@{AE[|IgUf@}Cz@eCjAwAdCyAv@kA`A}C|EqMlFqML_Ah@mAd@m@vAt@MuB,2,62.2,371.2,False
15,2,Afternoon Run,3292.3,925,928,55.4,Run,Run,0.0,8737676170,2023-03-18T22:08:29Z,2023-03-18T17:08:29Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,22,0,1,0,False,False,False,False,everyone,False,g12675441,"[30.230329055339098, -97.78061871416867]","[30.230319164693356, -97.7806637249887]",3.559,4.646,True,161.6,176.0,False,True,210.8,193.6,9378022391.0,9378022391,4A217A7C-4D13-4D6C-A775-208A0F5135F9.fit,False,0,0,False,21.0,50715143,1,a8737676170,ojowDzwxsQ?FMVI?MGGICK?_@XkACQEKQA]Hm@Ci@@k@]g@QiAe@a@WYe@_@yAc@}@M_@Ou@GaA?KLMn@Il@[~Ea@x@Cf@Ch@INI@SGWAk@@]DYxCgIrDiJRw@t@sBLe@DSCIoIkEe@[{Au@GGAOHGFAhCrAhCxAFHA\DFhCpA^VFLqAhDSx@Wf@iA~CiDzIs@pBKd@Eb@BzAMHSB{CNyD^q@Vm@LGBEPLlAJn@z@dBVjAR`@NNPJdDpARB^Er@H\EDB?TUx@A^@NJRHDNAJM,2,,,
16,2,Afternoon Ride,0.0,3816,3816,0.0,Ride,Ride,10.0,8727010805,2023-03-16T22:55:15Z,2023-03-16T17:55:15Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,20,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,127.7,163.0,False,True,,,9366753622.0,9366753622,6001DBD7-355A-4E24-898E-CD2E053C9ADD.fit,False,0,0,False,15.0,50715143,1,a8727010805,,2,,,
17,2,Afternoon Run,4863.8,1293,1293,28.8,Run,Run,0.0,8721077644,2023-03-15T21:57:39Z,2023-03-15T16:57:39Z,(GMT-06:00) America/Chicago,-18000.0,,,,8,24,0,1,0,False,False,False,False,everyone,False,g12675441,"[30.274530183523893, -97.77134455740452]","[30.27436631731689, -97.7699343021959]",3.762,5.093,True,163.4,173.0,False,True,144.0,134.0,9360525470.0,9360525470,FF2D10C1-F9DE-4725-AF5D-DE9C400D56E0.fit,False,7,0,False,32.0,50715143,1,a8721077644,y~wwD|}vsQZOHDFRDHt@v@vB|A`@VPAj@e@d@Wj@Ov@OVUxBaExA{BLO`A_Ah@u@bAoBb@cA\_Af@cCb@mAHc@Di@He@Pg@\g@`@{@Ro@Pu@d@iCj@mCh@kBd@qA`@aBN_@r@eAJIPIH?H@HJr@rAp@`B\r@Tt@Vl@nAvBDDH@|@i@HOCMu@aBo@kBS_@Uw@aAwBYeAa@aAEWAe@DYd@iAt@aCFYFs@FWb@aAX}@\s@t@sB`@u@R}@VcAXc@n@}AXk@FGD?BB?JAXIPIFQFI?s@Oq@U]Qe@e@w@m@iAqAICMFER@JFFFBJAJO?MKOKAOHATBd@O`AEf@m@fC{@xBgAlD]z@}@pBo@fAa@lBUf@g@|@{A`Ea@vAYx@EXFlAAZi@jBWdBg@bBY~Ac@dBQd@g@x@Uj@e@p@U`@y@dCGLY^k@l@QVg@vA_@v@Of@a@l@Qd@OV[VUHMEg@Y[G}@O{@KWAI@UR{@~Ag@r@,2,,,
18,2,Afternoon Run,16129.4,4429,4429,111.8,Run,Run,0.0,8715746253,2023-03-14T22:16:52Z,2023-03-14T17:16:52Z,(GMT-06:00) America/Chicago,-18000.0,,,,27,40,2,1,0,False,False,False,False,everyone,False,g12675441,"[30.272115357220173, -97.7647698763758]","[30.271280016750097, -97.76509325020015]",3.642,4.75,True,163.5,172.0,False,True,145.8,130.8,9354898958.0,9354898958,7AD73B1D-CEBF-4C22-9429-4F93E43A1DE2.fit,False,0,0,False,116.0,50715143,1,a8715746253,uowwDxtusQp@BnAMRHrAxBRzABJJFjA?f@{@|@eDN}@b@cBVaBf@oBDm@C}A|BoGtA}Cf@wBbAoBlA}Cl@sBbAeCnAsENy@Dq@\aAN_A^}D?}A\kBNWv@e@`@cA~@eAbA{CZuBEOy@_@?Sn@mCrBiHPwCTeAr@iBn@yBb@q@z@w@^yAl@iAlBiDxAuAn@w@ZmAFgAb@uB^]^EZFv@j@HEZk@XYdA\dAc@xB@bAGfBcAvAK`Bq@dF{AzAObBoAv@gAtAm@ZUv@{@bAaB|@y@b@o@x@w@z@yBPs@LKp@_B`@g@NeAf@}AXcBjAwEh@{AXeAlA{Bp@gB`A}DB]KaAJi@lB{En@eDvAiC^qAAc@m@aAKq@BiATiALYJGj@Gx@_@V[De@Io@y@wDm@oASi@_@mBKWoBcCYQiA_@YSS]]mA_AkAUkAQc@e@e@o@WOO?QL{@AqAIiAY}AKkAE{BAqEMQaBo@SUCYHkA@iAASO]?IZIjGV~F^jAP|AdAZb@`@~@VVlAn@fBVbA~@pA~AdBbAlA`@`CI^Lp@l@LPJ`@F`BN|A@pBLjA@b@aAtDcAlB_@xCwAbE[d@eBvA[f@ExAJpALdDYhFQvAk@nBe@fAWTe@PU^Eh@Np@@b@u@nC{@bCg@tB_@j@}@`@UX_@vAq@z@s@rBa@rBc@rAm@|@I|@AbBQdAgAnCeAl@_@l@?p@G\oBtFGb@Bh@G`@e@pAi@t@Mx@u@`CsBfC{A^sBbBm@Zk@d@qAn@}BrAUb@WpAa@^_@FqB@gFh@}Fd@cFzAmCjB{@~@m@x@m@rAoB`I?f@YhAIrAKNu@\[XWv@YfBgA|@k@bAw@nDw@vBSv@StBiArBSt@QbFFh@XfAD|@S\w@`@WZc@bCiB`Eg@rB_@p@cBrEi@nAMb@OfA_BfFAXLl@Vh@`AvCfDtID`@cAd@SCcAoBcAkC{AiDc@m@ICSBcArAYn@e@pBcA~CwAlHe@vAgA`CMl@MlAg@nAe@xBc@nAeAbC{@hAqAtAoB|CoBpDYTyAXcBz@Q@gI}FEY^iAhBgCfAkBZa@^KrCf@x@\J?RIXYdAmBxAwDhAwAlA}C|@cB?KMIo@ESKKQWmAm@y@,2,,,
19,2,Afternoon Run,8083.9,2310,2577,41.8,Run,Run,0.0,8709967991,2023-03-13T22:01:25Z,2023-03-13T17:01:25Z,(GMT-06:00) America/Chicago,-18000.0,,,,6,31,4,1,0,False,False,False,False,everyone,False,g12675441,"[30.271823750808835, -97.76475730352104]","[30.27122737839818, -97.76662353426218]",3.5,4.946,True,164.0,176.0,False,True,144.4,133.6,9348690727.0,9348690727,CE550CDF-C758-48EF-BC23-BA27D8C9CD9F.fit,False,4,0,False,60.0,50715143,1,a8709967991,{mwwDvtusQv@WP?TJLRhAzBHb@Dp@DFBD`AJFJCLg@j@MTaBzDQXq@r@MZOl@i@hAKb@KPUXYr@]h@OHSBKCm@[}A[}@KQ?IDYZ}@dBo@v@iAhBQ^Kf@?LFPn@\vAz@~DrCNFHAHEn@e@VMb@Mx@O\ULOxBeEtAuBz@y@f@m@z@{A^u@x@yBb@}B^y@J]F]@i@H_@Vq@Xc@Ta@Vw@n@gCx@wEXeAt@{BZkAXs@r@cANOPGPDHJtAtCtAnDrA`CDDFA`Ak@BOOa@Yo@o@cB_C}F_@oAUi@Kg@?U@Mb@y@Pu@d@sARaAL}@f@gAdBwE`@u@RaAVaAh@_At@gBFSRqANm@NSbAq@JODUASIc@YcAEa@@a@JaBAgA@OH_@Xm@`@o@b@}@BS@q@Fg@`@sAd@wAV_AXsAZ}@Xc@VUf@Q\G`ALGBCPBLFH^P`@J\D\?\A^MDJGx@_Ar@a@b@a@l@q@xAe@h@[R_@HMHCFI\?|@Kb@}ClGIH[PMNgAfDETCp@ERm@`B[hAQVKn@GPIJMJKDS@o@O}@_@eCoBs@y@OIIDGPFRHDH?FADK@SGKOAKDERDd@AVKb@K`AOf@UfAaA~Bq@pBOj@]`A{@rB{@tAe@pBc@v@Uh@Wv@gAtCq@xBG^DhAEd@e@fB[rB[bA_@jBs@lCe@x@[p@g@r@wAhDYj@k@l@KNcAjCUr@_@l@[l@UXQNQFIAc@[QEqAUeAOQ@YVoAxBSRE?@O|@_B`@}@P[LOPGJAvB@|ACPGz@o@LON_@zAeEf@kATs@,2,,,
20,2,Afternoon Ride,0.0,6001,6001,0.0,Ride,Ride,10.0,8704750655,2023-03-12T18:52:37Z,2023-03-12T13:52:37Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,21,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,127.4,148.0,False,True,,,9343206875.0,9343206875,E1952650-94F3-4C8B-B793-2A6D84E9C4B2.fit,False,0,0,False,22.0,50715143,1,a8704750655,,2,,,
21,2,Morning Ride,0.0,3941,3941,0.0,Ride,Ride,10.0,8697870434,2023-03-11T16:59:57Z,2023-03-11T10:59:57Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,19,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,126.9,145.0,False,True,,,9335940777.0,9335940777,EEAB39A3-E379-4F3E-8DB9-147DAA68B6CC.fit,False,0,0,False,14.0,50715143,1,a8697870434,,2,,,
22,2,Evening Run,16219.4,4708,4711,92.2,Run,Run,,8693568596,2023-03-11T00:04:32Z,2023-03-10T18:04:32Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,42,4,3,0,False,False,False,False,everyone,False,g12675441,"[30.259555159136653, -97.6914175786078]","[30.260185059159994, -97.69221310503781]",3.445,5.786,True,168.2,178.0,False,True,149.8,131.6,9331421220.0,9331421220,48DD63E7-8DE2-4134-B600-6375B5D09780.fit,False,0,0,False,140.0,50715143,1,a8693568596,eauwDjjgsQQ{@EmA]qA}@_FOc@cAuEe@kAGwA_@eCiCcIi@u@aAi@e@u@Ea@Bu@TgA@_@g@gA]}As@gBBaBO}@Uk@GiBaAyBW_E[cAi@w@{@qC?a@No@SiA?y@J_Bl@_EIy@HaAt@sF?e@V{BNmEf@yBl@{@J_@Du@KyAF_B]mDW{ACcCUwHMS{@[OMSq@E]FyAIyAY[{@SUUQo@EwAc@kAqBkBcA{AYI_AB{@w@y@GyBg@w@m@iA?aAc@aALkCi@WS_@u@IsAQW_B[y@y@WKsAYiBBsAWw@c@}AyAmBo@_Aq@q@U}Bg@mAKmBkAeCk@[@c@`@w@fCi@Zu@HqWyHuEq@_EOQIISGgBc@Si@H]\G`@BlASh@{BhAoAz@w@PwAUk@Lo@\mAGe@Pc@f@sAdAeA`@oALwH[m@OYS_A}Ac@yASmAUYcBCiKgAw@BaCz@SNq@|@YHaAQqBIuAZe@A_H{@oAJsA\_@?w@e@kA{Am@Ya@EkAFu@^_AfAe@Le@?u@[[i@IYc@yEQe@o@cAe@uBg@y@hA`DnAbCLp@N|BNz@j@j@`@Pb@?\KfBcBfAQp@Df@Np@l@v@dAdA\`BW~AArHh@hAQh@?vC`@RMRk@TYjCw@x@MdCDfGx@vBNPTLz@j@lBn@~@j@f@nIj@tBYfBwAzAeAXAv@P~Am@bBPv@SrDgCVu@CaAB_@PYZEv@XF`@?v@f@b@r@L`DBtDj@vH`C`Cj@rJtCn@@\Q\k@j@eC`@Ub@Bv@^`Bb@pAv@lFbApDvB`DpBdATnBBr@Hl@P`At@~Ab@NNPjAVr@j@d@jB`@tAC`A^`A@z@d@nDx@v@n@hA@RFlAjB|AdB`@~@HjANh@l@p@~@n@Hn@DlAIhAD`@Zf@p@PJZTnDAjANvA@|BPx@P~BPxHKf@o@~@c@nBs@lJs@jG?zAq@tDOfB@h@XtAGr@B\d@lALfAb@t@Xt@TrAFnBx@zBF|Al@xADd@Mv@Bb@h@|Aj@|Bb@x@Bh@YdAAv@b@z@bAl@`AdAj@|BzAdETvBFxApAvEPpAA`@[z@WnBaBdEKv@FXZf@jC|A,2,,,
23,2,Afternoon Run,16125.4,4319,4949,138.4,Run,Run,,8688588502,2023-03-09T22:05:26Z,2023-03-09T16:05:26Z,(GMT-06:00) America/Chicago,-21600.0,,,,5,35,0,2,0,False,False,False,False,everyone,False,g12675441,"[30.280274972319603, -97.7368135470897]","[30.28042333200574, -97.73433275520802]",3.734,6.091,True,160.6,176.0,False,True,202.4,153.8,9326208367.0,9326208367,313BF9AB-3368-4222-8039-A721424D0FE3.fit,False,3,0,False,93.0,50715143,1,a8688588502,ubywDbfpsQVcCBw@e@sEUqAQu@_@u@m@q@YU_@Q]Io@CeANwAr@mA`A]Lq@HmBEw@G{B]aDYkBWgFEw@BSFu@f@i@b@c@f@o@d@eAf@u@LIFKNO|@G|@ExE?NFPRJPDtDFl@DbANZLNJF^SlI?zAG|A?t@ErAQzBCfAIpA?`CUnBGvAMdAInAClB@fBGpAExBIlACfBBvCYtFKfAI~CG~@?n@UlEIdDIJoD_BuBgAoE}CmAiA_@_@s@mASi@EUCu@OMe@YIQDc@?q@U{DMq@e@u@k@Q[Ac@LaBz@i@Pg@VaEvCiBv@UPU\]TaABaCRYKOAsAh@UBi@O_AeAqAaAUYGQ?}@UqB?UHYAUUcA]]o@S_@Gm@FOCIECIGe@ISc@UIAEBGHe@bAw@tAiAn@UXoAtD[p@Qr@WPi@R}@f@}@Zg@JeA_AgDmBaA_@_@a@I@m@XG?GEsAsAi@sAOSQMQ?eAPc@Lq@`@[Xg@h@GBSUPeA?KCS_@CWB_Bh@[Rm@l@g@XeA\aBJiEB}AGuDw@cCaAy@Si@Ee@?s@NeB|@i@Ha@?YG_@QcEiCiAi@uHkEEKB]X{@xBgGbB_Ej@eBZq@d@oA|@oBl@oBx@oBbAgD|@wB`AsBh@}AJQHGLaAfCyFvB}DnD_IrA}Bv@cCfCsG\yA\aAp@_BPk@dAcCLa@Zo@FIL?LBbAd@nBnAv@^tA~@|@`@tFxCz@\zBlArA`AbB~@rAp@nCfAnBjAl@d@|@h@jCjBvAn@`Af@`A`@lBfAtFxClCnAdHxD^J^ARIhCyDhAyAr@w@bEyFVWLAl@XlEjC|@h@LPL?h@Yj@CfAQnAHd@JHJBJ?bAH~@?h@KfBExAtCD|B\fCPjC^rEH~@FpC^xAHTCHMBM?]D\HRHB`HXlACh@K|@i@FW@}@HMfCA~@GJGFMHa@NwA?Kc@cDO_BUiAYw@c@q@YWq@W_@Im@?kBZaAb@aAt@_@RYJm@DuAIsAQ}AMkH{@eCC_BD_@H{@b@[TqAjA[T_A\cANKJENClCU`CDfAFRTNPBrAE|Fb@NGDKDSBm@Aq@QsD?y@DaAZgCTmAHI`@Ez@Dx@AvDt@nCTlANvBD~AOz@S\O`Ao@v@Yt@EdABf@Fj@Lj@ZVXNT^jA,2,,,
